Dive.ID,Dive.Name,Cruise.Name,Start.Date,End.Date,Annotation.ID,Annotation.Source,Modified.Date,Creator.First.Name,Creator.Last.Name,Creator.Email,Modifier.First.Name,Modifier.Last.Name,Modifier.Email,To.Be.Reviewed,Comment,Latitude..deg.,Longitude..deg.,Oxygen.Concentration..mg.l.,Temperature..C.,Depth..m.,Salinity..psu.,Turbidity..FTU.,Taxonomy,Medium,Sediment_type,Sediment_consistency,Morphotype,Count,Taxon,Taxon.Common.Names,Taxon.Path,Phylum,Class,Genus,Subgenus,Kingdom,Suborder,Subspecies,Subfamily,Family,Species,Order,Subclass,Superfamily
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T212843.212Z,20230831T212843.212Z,11453420,SeaScribe,20240213T125434.770Z,Amanda,Maxon,amanda.maxon@noaa.gov,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,mushroom coral with Tritonia nudibranch behind ,54.136305,-137.382791,0.61729,2.57727,1290.2742,34.45018,0.8913,WoRMS,basalt rock,5,hard,CAO13,1,Pseudoanthomastus spp,,,Cnidaria,Octocorallia,Pseudoanthomastus,,Animalia,,,Anthomastinae,Corallidae,,Scleralcyonacea ,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T213124.000Z,20230831T213124.000Z,11891600,SeaScribe,20240213T125634.766Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.136296,-137.382808,0.631,2.57697,1289.8514,34.45033,0.8974,WoRMS,basalt rock,5,hard,PH10,3,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T213206.000Z,20230831T213206.000Z,11891700,SeaScribe,20240213T125748.384Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.136211,-137.382808,0.64148,2.57384,1289.8921,34.45084,0.8791,WoRMS,basalt rock,5,hard,PH10,4,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T214333.000Z,20230831T214333.000Z,11891900,SeaScribe,20240213T130451.516Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.136068,-137.383018,0.66286,2.56422,1288.9026,34.45275,0.8913,WoRMS,basalt rock,5,hard,PD16,1,Vulcanellidae sp 2,,,Porifera,Demospongiae,,,Animalia,Astrophorina,,,Vulcanellidae,,Tetractinellida,Heteroscleromorpha,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T214817.000Z,20230831T214817.000Z,11892000,SeaScribe,20240213T130631.248Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.136063,-137.383104,0.61126,2.55725,1289.9632,34.45394,1.105,WoRMS,basalt rock,5,hard,PH10,6,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T215033.000Z,20230831T215033.000Z,11892100,SeaScribe,20240213T130814.632Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135974,-137.383188,0.68686,2.553,1288.8096,34.45445,0.9096,WoRMS,basalt rock,5,hard,PH10,3,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T215033.000Z,20230831T215033.000Z,11892200,SeaScribe,20240213T130859.455Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135974,-137.383188,0.68686,2.553,1288.8096,34.45445,0.9096,WoRMS,basalt rock,5,hard,CAO10,2,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T215326.000Z,20230831T215326.000Z,11892300,SeaScribe,20240213T131023.826Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135948,-137.383226,0.67366,2.5478,1289.2293,34.45485,0.9585,WoRMS,basalt rock,5,hard,PH10,2,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T215630.000Z,20230831T215630.000Z,11892500,SeaScribe,20240213T131357.025Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135988,-137.38333,0.64498,2.54673,1287.3022,34.45554,0.9219,WoRMS,basalt rock,5,hard,PH10,4,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T215712.000Z,20230831T215712.000Z,11892600,SeaScribe,20240213T131503.273Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135951,-137.383537,0.67803,2.54496,1286.9603,34.45518,0.8852,WoRMS,basalt rock,5,hard,PH10,2,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T220049.000Z,20230831T220049.000Z,11892700,SeaScribe,20240213T131836.338Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135959,-137.383553,0.66228,2.5423,1285.5205,34.45626,0.8974,WoRMS,basalt rock,5,hard,P03,2,Porifera sp 2,,,Porifera,,,,Animalia,,,,,,,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T220049.000Z,20230831T220049.000Z,11892800,SeaScribe,20240213T131801.288Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135959,-137.383553,0.66228,2.5423,1285.5205,34.45626,0.8974,WoRMS,basalt rock,5,hard,PD16,1,Vulcanellidae sp 2,,,Porifera,Demospongiae,,,Animalia,Astrophorina,,,Vulcanellidae,,Tetractinellida,Heteroscleromorpha,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T220135.000Z,20230831T220135.000Z,11892900,SeaScribe,20240213T131951.979Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135955,-137.383554,0.6468,2.54431,1285.809,34.45571,0.8913,WoRMS,outcrop,5,hard,PH10,2,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T220158.000Z,20230831T220158.000Z,11893000,SeaScribe,20240213T132028.087Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135925,-137.383547,0.63676,2.54484,1285.4222,34.45572,0.8852,WoRMS,outcrop,5,hard,CAO33,1,Keratoisis sp 1,,,Cnidaria,Octocorallia,Keratoisis,,Animalia,,,Keratoisidinae,Keratoisididae,,Scleralcyonacea ,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T220335.900Z,20230831T220335.900Z,11453630,SeaScribe,20240213T132315.158Z,Amanda,Maxon,amanda.maxon@noaa.gov,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135872,-137.383522,0.657,2.54798,1286.7793,34.45524,0.8852,WoRMS,basalt rock,5,hard,CAO05,5,Pseudoanthomastus sp 3,,,Cnidaria,Octocorallia,Pseudoanthomastus,,Animalia,,,Anthomastinae,Corallidae,,Scleralcyonacea ,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T220459.000Z,20230831T220459.000Z,11893100,SeaScribe,20240213T132428.681Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135866,-137.38365,0.64641,2.54798,1285.5344,34.45657,0.8852,WoRMS,outcrop,5,hard,PH10,2,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T220527.000Z,20230831T220527.000Z,11893200,SeaScribe,20240213T132519.885Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135883,-137.38365,0.65927,2.54479,1284.9055,34.45643,0.9096,WoRMS,outcrop,5,hard,PH32,1,Sceptrulophora sp 2,,,Porifera,Hexactinellida,,,Animalia,,,,,,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T220542.000Z,20230831T220542.000Z,11893300,SeaScribe,20240213T132557.789Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135871,-137.383693,0.65686,2.54467,1284.611,34.45565,0.8852,WoRMS,outcrop,5,hard,CAO10,3,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T220604.000Z,20230831T220604.000Z,11893400,SeaScribe,20240213T132619.196Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135837,-137.383651,0.63097,2.54544,1285.2015,34.45521,0.8974,WoRMS,outcrop,5,hard,PH10,3,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T220950.358Z,20230831T220950.358Z,11893500,SeaScribe,20240213T132808.582Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135848,-137.383676,0.67496,2.541,1284.0473,34.45666,0.8791,WoRMS,outcrop,5,hard,PH10,4,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T221126.000Z,20230831T221126.000Z,11893600,SeaScribe,20240213T132857.921Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135821,-137.383712,0.63808,2.541,1284.0993,34.45626,0.9463,WoRMS,outcrop,5,hard,PH10,5,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T221359.000Z,20230831T221359.000Z,11893700,SeaScribe,20240213T133035.021Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135792,-137.383701,0.65074,2.54118,1284.6992,34.45576,1.2759,WoRMS,outcrop,5,hard,PH10,3,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T222634.000Z,20230831T222634.000Z,11893800,SeaScribe,20240213T133458.101Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135712,-137.383904,0.66093,2.54165,1281.9969,34.45703,1.105,WoRMS,outcrop,5,hard,PH10,3,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T222656.000Z,20230831T222656.000Z,11893900,SeaScribe,20240213T133533.479Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135657,-137.383976,0.67008,2.53976,1280.6864,34.45723,1.0562,WoRMS,outcrop,5,hard,PH10,2,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T222721.000Z,20230831T222721.000Z,11894000,SeaScribe,20240213T133605.136Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135662,-137.384091,0.67142,2.53705,1279.5987,34.45751,0.8913,WoRMS,outcrop,5,hard,PH10,3,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T222858.000Z,20230831T222858.000Z,11894100,SeaScribe,20240213T134503.345Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135636,-137.384046,0.66073,2.54195,1280.1768,34.4569,0.8974,WoRMS,basalt rock,5,hard,PH10,4,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223213.000Z,20230831T223213.000Z,11894300,SeaScribe,20240213T134454.135Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135649,-137.384171,0.69219,2.53515,1279.8156,34.45729,0.8791,WoRMS,cobble,6,hard,PH10,3,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223251.000Z,20230831T223251.000Z,11894500,SeaScribe,20240213T134630.070Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135702,-137.384262,0.66633,2.53575,1279.9704,34.45688,0.8791,WoRMS,cobble,6,hard,CAO33,1,Keratoisis sp 1,,,Cnidaria,Octocorallia,Keratoisis,,Animalia,,,Keratoisidinae,Keratoisididae,,Scleralcyonacea ,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223318.000Z,20230831T223318.000Z,11894600,SeaScribe,20240213T134652.539Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135702,-137.384369,0.65456,2.53415,1278.7928,34.45813,0.8974,WoRMS,cobble,6,hard,PH10,4,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223341.000Z,20230831T223341.000Z,11894700,SeaScribe,20240213T134716.161Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135663,-137.384345,0.62894,2.5338,1279.1869,34.45762,0.8913,WoRMS,cobble,6,hard,PH10,5,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223431.000Z,20230831T223431.000Z,11894800,SeaScribe,20240213T134806.584Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135588,-137.38423,0.63509,2.53368,1278.349,34.4578,0.8791,WoRMS,cobble,6,hard,PH10,3,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223455.000Z,20230831T223455.000Z,11894900,SeaScribe,20240213T134830.725Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135553,-137.384153,0.67685,2.53504,1278.7426,34.45653,0.8791,WoRMS,basalt rock,5,hard,CAO33,1,Keratoisis sp 1,,,Cnidaria,Octocorallia,Keratoisis,,Animalia,,,Keratoisidinae,Keratoisididae,,Scleralcyonacea ,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223515.000Z,20230831T223515.000Z,11895000,SeaScribe,20240213T134904.136Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135501,-137.384213,0.65355,2.53386,1278.3833,34.45798,0.8791,WoRMS,cobble,6,hard,CAO10,1,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223619.000Z,20230831T223619.000Z,11895100,SeaScribe,20240213T135044.108Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135596,-137.384427,0.66805,2.53391,1278.0967,34.45806,0.8852,WoRMS,cobble,6,hard,CAO33,1,Keratoisis sp 1,,,Cnidaria,Octocorallia,Keratoisis,,Animalia,,,Keratoisidinae,Keratoisididae,,Scleralcyonacea ,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223632.000Z,20230831T223632.000Z,11895200,SeaScribe,20240213T135108.519Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135622,-137.384418,0.68724,2.53456,1277.2077,34.45775,0.8852,WoRMS,cobble,6,hard,PH10,3,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223704.000Z,20230831T223704.000Z,11895300,SeaScribe,20240213T135207.361Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135658,-137.384488,0.64052,2.53362,1278.3472,34.45681,0.8791,WoRMS,cobble,6,hard,PD16,1,Vulcanellidae sp 2,,,Porifera,Demospongiae,,,Animalia,Astrophorina,,,Vulcanellidae,,Tetractinellida,Heteroscleromorpha,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223756.000Z,20230831T223756.000Z,11895400,SeaScribe,20240213T135300.478Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135621,-137.384432,0.63175,2.53462,1278.4525,34.4575,0.8791,WoRMS,cobble,6,hard,PH10,3,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223850.000Z,20230831T223850.000Z,11895500,SeaScribe,20240213T135510.879Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135539,-137.384334,0.6888,2.53439,1278.9991,34.45671,0.8852,WoRMS,cobble,6,hard,PH10,2,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T223923.000Z,20230831T223923.000Z,11895600,SeaScribe,20240213T135539.653Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135513,-137.384363,0.6438,2.5348,1277.6237,34.45699,0.8791,WoRMS,cobble,6,hard,CAO10,1,Bathygorgia profunda,,,Cnidaria,Octocorallia,Bathygorgia,,Animalia,,,Keratoisidinae,Keratoisididae,profunda,Scleralcyonacea ,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T224045.000Z,20230831T224045.000Z,11895700,SeaScribe,20240213T135643.608Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135527,-137.384596,0.68074,2.53575,1277.08,34.45732,0.8974,WoRMS,cobble,6,hard,PH10,3,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T224110.000Z,20230831T224110.000Z,11895800,SeaScribe,20240213T135709.674Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135548,-137.384529,0.65705,2.53504,1277.08,34.45807,0.8852,WoRMS,cobble,6,hard,PH10,5,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T224139.000Z,20230831T224139.000Z,11895900,SeaScribe,20240213T135801.690Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135573,-137.384637,0.67325,2.5345,1277.539,34.45704,0.8852,WoRMS,cobble,6,hard,PH10,4,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T224208.000Z,20230831T224208.000Z,11896000,SeaScribe,20240213T135838.503Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135603,-137.384665,0.68334,2.53852,1277.9194,34.45748,0.8791,WoRMS,cobble ,6,hard,PD16,1,Vulcanellidae sp 2,,,Porifera,Demospongiae,,,Animalia,Astrophorina,,,Vulcanellidae,,Tetractinellida,Heteroscleromorpha,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T224243.000Z,20230831T224243.000Z,11896100,SeaScribe,20240213T135905.038Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.13559,-137.384726,0.65072,2.53391,1277.8684,34.45712,1.0684,WoRMS,cobble,6,hard,CAO02,1,Parastenella spp,,,Cnidaria,Octocorallia,Parastenella,,Animalia,,,,Primnoidae,,Scleralcyonacea ,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T224739.000Z,20230831T224739.000Z,11896200,SeaScribe,20240213T143022.218Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135491,-137.384516,0.69205,2.53338,1276.1309,34.45791,0.8852,WoRMS,basalt rock,5,hard,PH10,3,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T224755.000Z,20230831T224755.000Z,11896400,SeaScribe,20240213T143335.241Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135481,-137.384459,0.69672,2.53427,1275.4769,34.4573,0.8791,WoRMS,basalt rock,5,hard,CAO33,2,Keratoisis sp 1,,,Cnidaria,Octocorallia,Keratoisis,,Animalia,,,Keratoisidinae,Keratoisididae,,Scleralcyonacea ,,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T224823.000Z,20230831T224823.000Z,11896500,SeaScribe,20240213T143410.333Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.135445,-137.384478,0.65856,2.53362,1275.5259,34.45759,0.8791,WoRMS,basalt rock,5,hard,PD16,1,Vulcanellidae sp 2,,,Porifera,Demospongiae,,,Animalia,Astrophorina,,,Vulcanellidae,,Tetractinellida,Heteroscleromorpha,
6720,EX2306_Dive08 Denson Seamount,NOAA OER EX2306 Seascape Alaska: Gulf of AK Exploration,20230831T225759.000Z,20230831T225759.000Z,11896700,SeaScribe,20240213T143927.813Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,?,54.135419,-137.384573,0.63453,2.55063,1275.2632,34.4555,0.8852,WoRMS,basalt rock,5,hard,P03,1,Porifera sp 2,,,Porifera,,,,Animalia,,,,,,,,
